Time(s)	ST-1	ST-2	ST-3	ST-4	SP-1	SC-1	AB-1	AVE-1	AR-1
347.000	32.723	127.937	48.949	52.280	4.076	35.712	1.250	1.000	0.000
348.000	32.726	128.256	48.938	52.272	4.076	35.531	1.250	1.000	0.000
349.000	32.725	128.807	48.946	52.278	4.076	35.481	1.250	1.000	0.000
350.000	32.727	129.320	48.967	52.298	4.076	35.426	1.250	1.000	0.000
351.000	32.725	129.624	48.985	52.327	4.077	35.387	1.250	1.000	0.000
352.000	32.727	129.646	48.995	52.333	4.077	35.306	1.250	1.000	0.000
353.000	32.726	129.350	48.988	52.336	4.077	35.265	1.250	1.000	1.000
354.000	32.725	128.771	48.965	52.317	4.077	35.467	1.250	1.000	1.000
355.000	32.726	128.135	48.928	52.270	4.077	35.642	1.250	1.000	1.000
356.000	32.730	127.778	48.892	52.227	4.077	35.798	1.250	1.000	0.000
357.000	32.736	127.913	48.869	52.206	4.077	35.836	1.250	1.000	0.000
358.000	32.741	128.430	48.869	52.206	4.077	35.755	1.250	1.000	0.000
359.000	32.747	129.023	48.891	52.221	4.078	35.638	1.250	1.000	0.000
360.000	32.755	129.472	48.920	52.245	4.078	35.484	1.250	1.000	0.000
361.000	32.760	129.665	48.943	52.258	4.078	35.420	1.250	1.000	0.000
362.000	32.761	129.543	48.950	52.276	4.078	35.500	1.250	1.000	0.000
363.000	32.764	129.116	48.947	52.294	4.078	35.427	1.250	1.000	1.000
364.000	32.767	128.493	48.918	52.264	4.078	35.570	1.250	1.000	1.000
365.000	32.775	127.998	48.879	52.213	4.078	35.777	1.250	1.000	1.000
366.000	32.778	127.898	48.851	52.159	4.078	35.881	1.250	1.000	0.000
367.000	32.790	128.266	48.836	52.143	4.078	35.694	1.250	1.000	0.000
368.000	32.791	128.862	48.846	52.142	4.078	35.701	1.250	1.000	0.000
369.000	32.791	129.415	48.865	52.172	4.079	35.482	1.250	1.000	0.000
370.000	32.797	129.749	48.882	52.195	4.079	35.403	1.250	1.000	0.000
371.000	32.799	129.792	48.891	52.202	4.079	35.334	1.250	1.000	0.000
372.000	32.805	129.519	48.884	52.214	4.079	35.285	1.250	1.000	1.000
373.000	32.804	128.948	48.859	52.189	4.079	35.424	1.250	1.000	1.000
374.000	32.812	128.324	48.824	52.156	4.079	35.388	1.250	1.000	1.000
375.000	32.814	127.972	48.786	52.101	4.079	35.616	1.250	1.000	0.000
376.000	32.819	128.106	48.763	52.086	4.079	35.666	1.250	1.000	0.000
377.000	32.822	128.622	48.763	52.081	4.079	35.538	1.250	1.000	0.000
378.000	32.831	129.227	48.782	52.094	4.079	35.450	1.250	1.000	0.000
379.000	32.838	129.680	48.801	52.117	4.079	35.343	1.250	1.000	0.000
380.000	32.841	129.870	48.815	52.127	4.079	35.386	1.250	1.000	0.000
381.000	32.849	129.748	48.816	52.129	4.079	35.289	1.250	1.000	0.000
382.000	32.848	129.306	48.799	52.122	4.079	35.278	1.250	1.000	1.000
383.000	32.853	128.660	48.767	52.088	4.079	35.369	1.250	1.000	1.000
384.000	32.858	128.133	48.730	52.041	4.079	35.642	1.250	1.000	1.000
385.000	32.869	128.007	48.703	51.992	4.079	35.765	1.250	1.000	0.000
386.000	32.880	128.356	48.697	51.996	4.079	35.622	1.250	1.000	0.000
387.000	32.882	128.929	48.709	51.999	4.079	35.573	1.250	1.000	0.000
388.000	32.890	129.447	48.731	52.022	4.078	35.517	1.250	1.000	0.000
389.000	32.895	129.760	48.751	52.043	4.077	35.354	1.250	1.000	0.000
390.000	32.896	129.779	48.762	52.055	4.076	35.333	1.250	1.000	0.000
391.000	32.896	129.480	48.756	52.056	4.075	35.121	1.250	1.000	1.000
392.000	32.897	128.913	48.735	52.052	4.076	35.282	1.250	1.000	1.000
393.000	32.900	128.303	48.699	52.020	4.079	35.459	1.250	1.000	1.000
394.000	32.899	127.955	48.664	51.963	4.080	35.618	1.250	1.000	0.000
395.000	32.903	128.081	48.644	51.931	4.080	35.647	1.250	1.000	0.000
396.000	32.903	128.572	48.646	51.942	4.080	35.473	1.250	1.000	0.000
397.000	32.898	129.136	48.663	51.965	4.080	35.510	1.250	1.000	0.000
398.000	32.899	129.560	48.687	51.989	4.079	35.278	1.250	1.000	0.000
399.000	32.896	129.723	48.707	52.024	4.079	35.164	1.250	1.000	0.000
400.000	32.895	129.585	48.713	52.028	4.079	35.121	1.250	1.000	0.000
401.000	32.890	129.133	48.700	52.029	4.079	35.109	1.250	1.000	1.000
402.000	32.891	128.492	48.677	52.012	4.078	35.157	1.250	1.000	1.000
403.000	32.878	127.965	48.640	51.972	4.078	35.238	1.250	1.000	1.000
404.000	32.871	127.828	48.611	51.911	4.077	35.326	1.250	1.000	0.000
405.000	32.866	128.187	48.603	51.903	4.077	35.222	1.250	1.000	0.000
406.000	32.861	128.785	48.615	51.929	4.077	35.146	1.250	1.000	0.000
407.000	32.851	129.331	48.634	51.953	4.077	35.031	1.250	1.000	0.000
408.000	32.846	129.665	48.658	51.971	4.077	35.041	1.250	1.000	0.000
409.000	32.838	129.717	48.671	51.986	4.077	35.074	1.250	1.000	0.000
410.000	32.835	129.438	48.671	51.989	4.076	35.179	1.250	1.000	1.000
411.000	32.830	128.870	48.650	51.967	4.076	35.324	1.250	1.000	1.000
412.000	32.825	128.258	48.620	51.935	4.076	35.473	1.250	1.000	1.000
413.000	32.829	127.944	48.592	51.899	4.075	35.686	1.250	1.000	0.000
414.000	32.830	128.090	48.577	51.905	4.075	35.735	1.250	1.000	0.000
415.000	32.825	128.558	48.580	51.896	4.075	35.590	1.250	1.000	0.000
416.000	32.824	129.078	48.598	51.912	4.078	35.362	1.250	1.000	0.000
417.000	32.825	129.452	48.619	51.933	4.081	35.266	1.250	1.000	0.000
418.000	32.818	129.558	48.632	51.944	4.084	35.177	1.250	1.000	0.000
419.000	32.816	129.367	48.635	51.948	4.087	35.065	1.250	1.000	0.000
420.000	32.813	128.882	48.619	51.945	4.089	35.074	1.250	1.000	1.000
421.000	32.812	128.256	48.594	51.908	4.090	35.159	1.250	1.000	1.000
422.000	32.814	127.825	48.562	51.876	4.090	35.475	1.250	1.000	1.000
423.000	32.817	127.829	48.543	51.827	4.091	35.695	1.250	1.000	0.000
424.000	32.819	128.242	48.539	51.819	4.091	35.530	1.250	1.000	0.000
425.000	32.816	128.791	48.552	51.832	4.091	35.454	1.250	1.000	0.000
426.000	32.814	129.240	48.573	51.851	4.091	35.374	1.250	1.000	0.000
427.000	32.814	129.452	48.594	51.868	4.090	35.273	1.250	1.000	0.000
428.000	32.816	129.372	48.601	51.881	4.090	35.341	1.250	1.000	0.000
429.000	32.810	128.974	48.594	51.885	4.089	35.295	1.250	1.000	1.000
430.000	32.817	128.360	48.574	51.871	4.088	35.396	1.250	1.000	1.000
431.000	32.815	127.832	48.544	51.823	4.087	35.674	1.250	1.000	1.000
432.000	32.816	127.693	48.523	51.789	4.087	35.699	1.250	1.000	0.000
433.000	32.821	128.003	48.517	51.779	4.086	35.543	1.250	1.000	0.000
434.000	32.827	128.537	48.526	51.788	4.085	35.447	1.250	1.000	0.000
435.000	32.825	129.033	48.543	51.800	4.084	35.352	1.250	1.000	0.000
436.000	32.831	129.335	48.560	51.811	4.083	35.339	1.250	1.000	0.000
437.000	32.829	129.364	48.570	51.822	4.082	35.332	1.250	1.000	0.000
438.000	32.825	129.073	48.566	51.832	4.081	35.223	1.250	1.000	1.000
439.000	32.824	128.504	48.544	51.823	4.080	35.301	1.250	1.000	1.000
440.000	32.814	127.876	48.510	51.794	4.079	35.502	1.250	1.000	1.000
441.000	32.814	127.515	48.477	51.754	4.077	35.489	1.250	1.000	0.000
442.000	32.818	127.644	48.465	51.732	4.076	35.630	1.250	1.000	0.000
443.000	32.820	128.174	48.468	51.728	4.075	35.520	1.250	1.000	0.000
444.000	32.819	128.822	48.490	51.744	4.074	35.431	1.250	1.000	0.000
445.000	32.822	129.343	48.521	51.764	4.073	35.420	1.250	1.000	0.000
446.000	32.819	129.597	48.542	51.777	4.072	35.246	1.250	1.000	0.000
447.000	32.820	129.541	48.560	51.791	4.071	35.243	1.250	1.000	0.000
448.000	32.821	129.163	48.555	51.785	4.069	35.247	1.250	1.000	1.000
449.000	32.817	128.542	48.537	51.757	4.068	35.249	1.250	1.000	1.000
450.000	32.815	127.965	48.508	51.720	4.067	35.452	1.250	1.000	1.000
451.000	32.813	127.753	48.481	51.673	4.065	35.604	1.250	1.000	0.000
452.000	32.815	128.042	48.465	51.664	4.064	35.582	1.250	1.000	0.000
453.000	32.816	128.633	48.477	51.677	4.063	35.464	1.250	1.000	0.000
454.000	32.816	129.214	48.500	51.700	4.062	35.282	1.250	1.000	0.000
455.000	32.824	129.589	48.525	51.723	4.061	35.320	1.250	1.000	0.000
456.000	32.825	129.680	48.543	51.748	4.059	35.243	1.250	1.000	0.000
457.000	32.824	129.466	48.548	51.758	4.058	35.151	1.250	1.000	1.000
458.000	32.823	128.938	48.538	51.765	4.057	35.310	1.250	1.000	1.000
459.000	32.829	128.294	48.515	51.758	4.055	35.502	1.250	1.000	1.000
460.000	32.830	127.871	48.483	51.739	4.054	35.558	1.250	1.000	1.000
461.000	32.838	127.896	48.466	51.697	4.053	35.608	1.250	1.000	0.000
462.000	32.843	128.334	48.467	51.695	4.052	35.474	1.250	1.000	0.000
463.000	32.847	128.913	48.482	51.707	4.050	35.307	1.250	1.000	0.000
464.000	32.853	129.386	48.509	51.719	4.049	35.213	1.250	1.000	0.000
465.000	32.853	129.620	48.537	51.745	4.048	35.139	1.250	1.000	0.000
466.000	32.860	129.558	48.554	51.760	4.046	35.109	1.250	1.000	0.000
467.000	32.859	129.179	48.552	51.770	4.045	35.209	1.250	1.000	1.000
468.000	32.859	128.558	48.532	51.743	4.044	35.270	1.250	1.000	1.000
469.000	32.861	127.989	48.506	51.700	4.042	35.385	1.250	1.000	1.000
470.000	32.863	127.775	48.483	51.655	4.041	35.623	1.250	1.000	0.000
471.000	32.862	128.036	48.478	51.644	4.040	35.605	1.250	1.000	0.000
472.000	32.870	128.588	48.487	51.660	4.039	35.543	1.250	1.000	0.000
473.000	32.879	129.163	48.511	51.679	4.037	35.409	1.250	1.000	0.000
474.000	32.884	129.549	48.538	51.696	4.036	35.313	1.250	1.000	0.000
475.000	32.882	129.656	48.553	51.711	4.035	35.248	1.250	1.000	0.000
476.000	32.891	129.449	48.555	51.721	4.033	35.090	1.250	1.000	1.000
477.000	32.889	128.935	48.540	51.698	4.032	35.012	1.250	1.000	1.000
478.000	32.890	128.301	48.511	51.662	4.030	35.129	1.250	1.000	1.000
479.000	32.897	127.872	48.481	51.627	4.028	35.227	1.250	1.000	1.000
480.000	32.905	127.899	48.465	51.599	4.027	35.200	1.250	1.000	0.000
481.000	32.909	128.361	48.466	51.595	4.026	35.189	1.250	1.000	0.000
482.000	32.912	128.997	48.486	51.632	4.025	35.203	1.250	1.000	0.000
483.000	32.913	129.540	48.513	51.652	4.024	35.085	1.250	1.000	0.000
484.000	32.915	129.842	48.538	51.673	4.022	35.033	1.250	1.000	0.000
485.000	32.918	129.846	48.551	51.681	4.021	35.069	1.250	1.000	0.000
486.000	32.922	129.530	48.554	51.694	4.019	35.029	1.250	1.000	1.000
487.000	32.921	128.934	48.535	51.678	4.018	35.109	1.250	1.000	1.000
488.000	32.921	128.310	48.508	51.633	4.016	35.187	1.250	1.000	1.000
489.000	32.925	128.006	48.476	51.571	4.015	35.390	1.250	1.000	0.000
490.000	32.928	128.187	48.464	51.555	4.014	35.341	1.250	1.000	0.000
491.000	32.927	128.723	48.471	51.561	4.012	35.204	1.250	1.000	0.000
492.000	32.930	129.316	48.491	51.576	4.011	35.171	1.250	1.000	0.000
493.000	32.936	129.734	48.515	51.606	4.010	34.988	1.250	1.000	0.000
494.000	32.936	129.875	48.528	51.624	4.008	34.947	1.250	1.000	0.000
495.000	32.942	129.713	48.535	51.630	4.007	34.988	1.250	1.000	0.000
496.000	32.942	129.236	48.528	51.642	4.005	34.991	1.250	1.000	1.000
497.000	32.942	128.571	48.504	51.604	4.004	35.237	1.250	1.000	1.000
498.000	32.945	128.083	48.473	51.562	4.002	35.315	1.250	1.000	1.000
499.000	32.952	128.027	48.454	51.534	4.001	35.300	1.250	1.000	0.000
500.000	32.958	128.420	48.452	51.546	3.999	35.331	1.250	1.000	0.000
501.000	32.967	129.021	48.459	51.548	3.998	35.125	1.250	1.000	0.000
502.000	32.974	129.533	48.481	51.561	3.996	34.974	1.250	1.000	0.000
503.000	32.982	129.830	48.504	51.582	3.995	34.873	1.250	1.000	0.000
504.000	32.988	129.845	48.522	51.600	3.994	34.807	1.250	1.000	0.000
505.000	32.992	129.545	48.520	51.614	3.992	34.814	1.250	1.000	1.000
506.000	32.997	128.950	48.503	51.605	3.991	34.810	1.250	1.000	1.000
507.000	33.005	128.298	48.474	51.574	3.989	34.884	1.250	1.000	1.000
508.000	33.006	127.932	48.441	51.511	3.988	35.171	1.250	1.000	0.000
509.000	33.011	128.053	48.422	51.486	3.986	35.141	1.250	1.000	0.000
510.000	33.022	128.547	48.423	51.482	3.985	34.999	1.250	1.000	0.000
511.000	33.029	129.123	48.438	51.495	3.984	34.827	1.250	1.000	0.000
512.000	33.034	129.554	48.458	51.505	3.982	34.861	1.250	1.000	0.000
513.000	33.038	129.743	48.473	51.522	3.981	34.724	1.250	1.000	0.000
514.000	33.045	129.617	48.476	51.535	3.981	34.659	1.250	1.000	0.000
515.000	33.048	129.167	48.466	51.530	3.982	34.727	1.250	1.000	1.000
516.000	33.051	128.551	48.444	51.508	3.982	35.029	1.250	1.000	1.000
517.000	33.058	128.083	48.411	51.492	3.983	35.037	1.250	1.000	1.000
518.000	33.065	128.041	48.395	51.454	3.984	35.109	1.250	1.000	0.000
519.000	33.069	128.453	48.390	51.456	3.985	35.065	1.250	1.000	0.000
520.000	33.073	129.024	48.398	51.463	3.986	34.936	1.250	1.000	0.000
521.000	33.077	129.495	48.422	51.501	3.987	34.811	1.250	1.000	0.000
522.000	33.077	129.713	48.440	51.518	3.988	34.820	1.250	1.000	0.000
523.000	33.074	129.638	48.451	51.522	3.989	34.866	1.250	1.000	0.000
524.000	33.068	129.257	48.446	51.542	3.990	34.755	1.250	1.000	1.000
525.000	33.066	128.641	48.428	51.514	3.990	34.854	1.250	1.000	1.000
526.000	33.061	128.074	48.398	51.489	3.991	35.046	1.250	1.000	1.000
527.000	33.059	127.875	48.379	51.451	3.992	35.227	1.250	1.000	0.000
528.000	33.060	128.148	48.368	51.449	3.993	35.250	1.250	1.000	0.000
529.000	33.054	128.694	48.377	51.454	3.993	35.044	1.250	1.000	0.000
530.000	33.053	129.241	48.402	51.487	3.994	34.982	1.250	1.000	0.000
531.000	33.053	129.605	48.426	51.507	3.995	34.952	1.250	1.000	0.000
532.000	33.054	129.696	48.444	51.524	3.996	34.822	1.250	1.000	0.000
533.000	33.054	129.463	48.449	51.538	3.997	34.726	1.250	1.000	1.000
534.000	33.050	128.937	48.434	51.532	3.997	34.726	1.250	1.000	1.000
535.000	33.049	128.311	48.414	51.511	3.998	35.051	1.250	1.000	1.000
536.000	33.047	127.913	48.388	51.483	3.998	35.107	1.250	1.000	0.000
537.000	33.053	127.967	48.372	51.454	3.999	35.104	1.250	1.000	0.000
538.000	33.046	128.418	48.371	51.442	4.000	35.109	1.250	1.000	0.000
539.000	33.042	128.997	48.386	51.452	4.000	34.801	1.250	1.000	0.000
540.000	33.037	129.455	48.405	51.459	4.001	34.713	1.250	1.000	0.000
541.000	33.034	129.667	48.425	51.481	4.002	34.425	1.250	1.000	0.000
542.000	33.025	129.568	48.432	51.500	4.002	34.482	1.250	1.000	0.000
543.000	33.016	129.152	48.427	51.512	4.003	34.460	1.250	1.000	1.000
544.000	33.009	128.516	48.408	51.494	4.003	34.521	1.250	1.000	1.000
545.000	32.996	127.958	48.381	51.471	4.004	34.608	1.250	1.000	1.000
546.000	32.985	127.796	48.360	51.435	4.005	34.787	1.250	1.000	0.000
547.000	32.979	128.118	48.354	51.433	4.005	34.742	1.250	1.000	0.000
548.000	32.970	128.689	48.361	51.449	4.006	34.558	1.250	1.000	0.000
549.000	32.966	129.239	48.383	51.478	4.006	34.506	1.250	1.000	0.000
550.000	32.956	129.584	48.404	51.504	4.007	34.472	1.250	1.000	0.000
551.000	32.950	129.644	48.417	51.512	4.008	34.411	1.250	1.000	0.000
552.000	32.946	129.389	48.418	51.532	4.009	34.422	1.250	1.000	1.000
553.000	32.937	128.842	48.408	51.526	4.009	34.504	1.250	1.000	1.000
554.000	32.924	128.192	48.380	51.490	4.009	34.723	1.250	1.000	1.000
555.000	32.923	127.806	48.355	51.445	4.010	34.882	1.250	1.000	0.000
556.000	32.921	127.892	48.343	51.425	4.010	34.886	1.250	1.000	0.000
557.000	32.918	128.380	48.347	51.428	4.011	34.758	1.250	1.000	0.000
558.000	32.910	128.986	48.365	51.445	4.012	34.729	1.250	1.000	0.000
559.000	32.904	129.450	48.391	51.470	4.012	34.624	1.250	1.000	0.000
560.000	32.902	129.665	48.414	51.502	4.013	34.509	1.250	1.000	0.000
561.000	32.897	129.579	48.425	51.514	4.013	34.542	1.250	1.000	0.000
562.000	32.894	129.179	48.423	51.532	4.014	34.569	1.250	1.000	1.000
563.000	32.886	128.539	48.406	51.508	4.014	34.605	1.250	1.000	1.000
564.000	32.886	127.962	48.383	51.490	4.014	34.868	1.250	1.000	1.000
565.000	32.884	127.733	48.366	51.460	4.015	35.040	1.250	1.000	0.000
566.000	32.888	128.001	48.361	51.452	4.015	35.101	1.250	1.000	0.000
567.000	32.887	128.561	48.370	51.464	4.016	34.921	1.250	1.000	0.000
568.000	32.890	129.127	48.393	51.490	4.016	34.777	1.250	1.000	0.000
569.000	32.891	129.505	48.419	51.524	4.017	34.697	1.250	1.000	0.000
570.000	32.893	129.596	48.437	51.551	4.017	34.552	1.250	1.000	0.000
571.000	32.887	129.373	48.445	51.571	4.018	34.383	1.250	1.000	1.000
572.000	32.887	128.854	48.437	51.572	4.018	34.480	1.250	1.000	1.000
573.000	32.882	128.220	48.413	51.546	4.019	34.665	1.250	1.000	1.000
574.000	32.878	127.800	48.389	51.524	4.022	34.829	1.250	1.000	1.000
575.000	32.878	127.843	48.373	51.491	4.025	34.922	1.250	1.000	0.000
576.000	32.875	128.310	48.376	51.511	4.028	34.972	1.250	1.000	0.000
577.000	32.874	128.923	48.390	51.529	4.030	34.882	1.250	1.000	0.000
578.000	32.873	129.419	48.413	51.547	4.029	34.759	1.250	1.000	0.000
579.000	32.873	129.679	48.430	51.568	4.028	34.671	1.250	1.000	0.000
580.000	32.869	129.624	48.439	51.570	4.028	34.711	1.250	1.000	0.000
581.000	32.871	129.249	48.435	51.582	4.028	34.735	1.250	1.000	1.000
582.000	32.865	128.618	48.413	51.563	4.029	34.834	1.250	1.000	1.000
583.000	32.865	128.013	48.387	51.532	4.029	35.065	1.250	1.000	1.000
584.000	32.861	127.752	48.365	51.493	4.029	35.196	1.250	1.000	0.000
585.000	32.861	127.988	48.354	51.483	4.030	35.055	1.250	1.000	0.000
586.000	32.858	128.539	48.364	51.494	4.030	34.861	1.250	1.000	0.000
587.000	32.853	129.119	48.382	51.509	4.031	34.621	1.250	1.000	0.000
588.000	32.848	129.520	48.404	51.519	4.031	34.577	1.250	1.000	0.000
589.000	32.843	129.658	48.421	51.537	4.031	34.466	1.250	1.000	0.000
590.000	32.834	129.475	48.432	51.537	4.032	34.575	1.250	1.000	0.000
591.000	32.829	128.984	48.424	51.541	4.032	34.578	1.250	1.000	1.000
592.000	32.826	128.348	48.402	51.519	4.032	34.809	1.250	1.000	1.000
593.000	32.822	127.905	48.377	51.492	4.033	34.923	1.250	1.000	1.000
594.000	32.822	127.900	48.362	51.463	4.033	35.013	1.250	1.000	0.000
595.000	32.820	128.334	48.359	51.446	4.034	35.031	1.250	1.000	0.000
596.000	32.817	128.960	48.379	51.468	4.034	34.872	1.250	1.000	0.000
597.000	32.817	129.504	48.405	51.505	4.035	34.750	1.250	1.000	0.000
598.000	32.812	129.803	48.426	51.525	4.035	34.799	1.250	1.000	0.000
599.000	32.810	129.790	48.440	51.546	4.036	34.806	1.250	1.000	0.000
600.000	32.803	129.447	48.437	51.568	4.036	34.794	1.250	1.000	1.000
601.000	32.803	128.840	48.423	51.549	4.036	34.767	1.250	1.000	1.000
602.000	32.800	128.247	48.402	51.512	4.036	35.051	1.250	1.000	1.000
603.000	32.802	128.008	48.381	51.474	4.037	35.139	1.250	1.000	0.000
604.000	32.801	128.239	48.376	51.464	4.038	35.049	1.250	1.000	0.000
605.000	32.801	128.757	48.384	51.478	4.038	34.925	1.250	1.000	0.000
606.000	32.800	129.286	48.400	51.503	4.039	34.844	1.250	1.000	0.000
607.000	32.798	129.642	48.421	51.524	4.039	34.753	1.250	1.000	0.000
608.000	32.802	129.712	48.435	51.536	4.039	34.657	1.250	1.000	0.000
609.000	32.797	129.460	48.438	51.560	4.040	34.619	1.250	1.000	1.000
610.000	32.793	128.908	48.422	51.545	4.040	34.820	1.250	1.000	1.000
611.000	32.792	128.275	48.399	51.522	4.040	34.840	1.250	1.000	1.000
612.000	32.794	127.904	48.377	51.485	4.040	34.981	1.250	1.000	0.000
613.000	32.796	127.991	48.361	51.451	4.041	35.111	1.250	1.000	0.000
614.000	32.792	128.474	48.362	51.460	4.041	34.970	1.250	1.000	0.000
615.000	32.797	129.066	48.375	51.473	4.042	34.882	1.250	1.000	0.000
616.000	32.799	129.513	48.397	51.488	4.042	34.733	1.250	1.000	0.000
617.000	32.794	129.693	48.413	51.502	4.043	34.739	1.250	1.000	0.000
618.000	32.794	129.587	48.420	51.517	4.043	34.677	1.250	1.000	0.000
619.000	32.790	129.180	48.414	51.526	4.043	34.645	1.250	1.000	1.000
620.000	32.793	128.560	48.395	51.512	4.044	34.832	1.250	1.000	1.000
621.000	32.789	128.069	48.372	51.500	4.044	35.024	1.250	1.000	1.000
622.000	32.789	127.994	48.356	51.449	4.044	35.039	1.250	1.000	0.000
623.000	32.792	128.370	48.357	51.469	4.045	34.912	1.250	1.000	0.000
624.000	32.792	128.936	48.378	51.487	4.045	34.840	1.250	1.000	0.000
625.000	32.788	129.420	48.405	51.510	4.045	34.666	1.250	1.000	0.000
626.000	32.791	129.672	48.430	51.550	4.046	34.557	1.250	1.000	0.000
627.000	32.797	129.629	48.453	51.574	4.046	34.571	1.250	1.000	0.000
628.000	32.793	129.277	48.463	51.597	4.047	34.601	1.250	1.000	1.000
629.000	32.788	128.669	48.453	51.582	4.047	34.619	1.250	1.000	1.000
630.000	32.790	128.082	48.435	51.557	4.047	34.755	1.250	1.000	1.000
631.000	32.788	127.821	48.420	51.517	4.048	34.968	1.250	1.000	0.000
632.000	32.791	128.034	48.420	51.516	4.048	34.893	1.250	1.000	0.000
633.000	32.791	128.568	48.435	51.527	4.048	34.731	1.250	1.000	0.000
634.000	32.793	129.132	48.468	51.571	4.049	34.589	1.250	1.000	0.000
635.000	32.794	129.523	48.500	51.612	4.049	34.607	1.250	1.000	0.000
636.000	32.788	129.642	48.526	51.637	4.050	34.538	1.250	1.000	0.000
637.000	32.791	129.461	48.542	51.656	4.050	34.465	1.250	1.000	0.000
638.000	32.785	128.976	48.541	51.672	4.050	34.611	1.250	1.000	1.000
639.000	32.788	128.350	48.529	51.652	4.050	34.733	1.250	1.000	1.000
640.000	32.784	127.902	48.510	51.627	4.050	34.851	1.250	1.000	1.000
641.000	32.786	127.880	48.501	51.598	4.051	34.970	1.250	1.000	0.000
642.000	32.789	128.309	48.509	51.622	4.051	34.918	1.250	1.000	0.000
643.000	32.792	128.908	48.534	51.646	4.052	34.815	1.250	1.000	0.000
644.000	32.790	129.422	48.564	51.667	4.052	34.586	1.250	1.000	0.000
645.000	32.793	129.696	48.591	51.696	4.052	34.622	1.250	1.000	0.000
646.000	32.793	129.672	48.615	51.715	4.053	34.550	1.250	1.000	0.000
647.000	32.789	129.325	48.622	51.742	4.053	34.549	1.250	1.000	1.000
648.000	32.791	128.714	48.615	51.740	4.053	34.658	1.250	1.000	1.000
649.000	32.798	128.122	48.600	51.722	4.053	34.946	1.250	1.000	1.000
650.000	32.801	127.860	48.582	51.684	4.054	35.036	1.250	1.000	0.000
651.000	32.808	128.079	48.577	51.684	4.054	35.034	1.250	1.000	0.000
652.000	32.816	128.623	48.587	51.702	4.054	34.988	1.250	1.000	0.000
653.000	32.821	129.184	48.605	51.715	4.055	34.863	1.250	1.000	0.000
654.000	32.821	129.578	48.631	51.745	4.055	34.729	1.250	1.000	0.000
655.000	32.825	129.699	48.652	51.778	4.055	34.708	1.250	1.000	0.000
656.000	32.831	129.504	48.658	51.792	4.056	34.717	1.250	1.000	1.000
657.000	32.830	129.010	48.646	51.786	4.056	34.620	1.250	1.000	1.000
658.000	32.831	128.406	48.625	51.762	4.056	34.780	1.250	1.000	1.000
659.000	32.837	128.035	48.597	51.712	4.056	34.946	1.250	1.000	0.000
660.000	32.840	128.120	48.582	51.679	4.057	34.994	1.250	1.000	0.000
661.000	32.850	128.594	48.580	51.682	4.057	34.886	1.250	1.000	0.000
662.000	32.854	129.165	48.588	51.683	4.058	34.719	1.250	1.000	0.000
663.000	32.855	129.603	48.601	51.682	4.058	34.703	1.250	1.000	0.000
664.000	32.861	129.799	48.614	51.698	4.058	34.590	1.250	1.000	0.000
665.000	32.867	129.697	48.621	51.714	4.059	34.527	1.250	1.000	0.000
666.000	32.871	129.281	48.610	51.719	4.059	34.531	1.250	1.000	1.000
667.000	32.873	128.646	48.586	51.699	4.059	34.775	1.250	1.000	1.000
668.000	32.880	128.093	48.554	51.670	4.059	34.845	1.250	1.000	1.000
669.000	32.883	127.907	48.525	51.632	4.059	34.956	1.250	1.000	0.000
670.000	32.890	128.211	48.510	51.619	4.060	34.836	1.250	1.000	0.000
671.000	32.890	128.803	48.510	51.602	4.060	34.845	1.250	1.000	0.000
672.000	32.895	129.412	48.526	51.614	4.061	34.873	1.250	1.000	0.000
673.000	32.895	129.832	48.556	51.648	4.061	35.064	1.250	1.000	0.000
674.000	32.903	129.970	48.619	51.709	4.061	34.921	1.250	1.000	0.000
675.000	32.905	129.793	48.729	51.810	4.062	34.797	1.250	1.000	0.000
676.000	32.906	129.309	48.879	51.967	4.062	34.634	1.250	1.000	1.000
677.000	32.910	128.667	49.067	52.140	4.062	34.860	1.250	1.000	1.000
678.000	32.914	128.224	49.292	52.351	4.062	35.098	1.250	1.000	1.000
679.000	32.921	128.216	49.561	52.593	4.063	35.065	1.250	1.000	0.000
680.000	32.930	128.623	49.877	52.903	4.063	35.050	1.250	1.000	0.000
681.000	32.932	129.166	50.231	53.274	4.064	34.801	1.250	1.000	0.000
682.000	32.938	129.613	50.603	53.638	4.064	34.681	1.250	1.000	0.000
683.000	32.941	129.815	50.980	54.002	4.064	34.530	1.250	1.000	0.000
684.000	32.937	129.711	51.335	54.355	4.064	34.524	1.250	1.000	0.000
685.000	32.942	129.300	51.665	54.696	4.065	34.570	1.250	1.000	1.000
686.000	32.942	128.664	51.969	54.987	4.065	34.599	1.250	1.000	1.000
687.000	32.947	128.114	52.265	55.278	4.065	34.778	1.250	1.000	1.000
688.000	32.955	127.941	52.558	55.550	4.065	34.931	1.250	1.000	0.000
689.000	32.960	128.270	52.861	55.845	4.066	34.792	1.250	1.000	0.000
690.000	32.957	128.898	53.181	56.150	4.067	34.642	1.250	1.000	0.000
691.000	32.953	129.534	53.498	56.454	4.067	34.459	1.250	1.000	0.000
692.000	32.953	129.980	53.809	56.758	4.067	34.443	1.250	1.000	0.000
693.000	32.952	130.133	54.100	57.047	4.067	34.222	1.250	1.000	0.000
694.000	32.952	129.955	54.362	57.313	4.067	34.187	1.250	1.000	0.000
